subject item word rt wordlength
35 15 in   457  2
35 15 great   649  5
35 15 detail   433  6
35 15 had   513  3
35 15 pleased   417  7
35 15 that_morning   440 12
35 15 hated   977  5
35 15 the   489  3
35 15 uncle.   641  6
35 11 The   250  3
35 11 clerk   233  5
35 11 who   233  3
35 11 the   217  3
35 11 bureaucrat   241 10
35 11 that   329  4
35 11 the   305  3
35 11 visitor   433  7
35 11 had  1353  3
35 11 forgotten_about   496 15
35 11 at   400  2
35 11 the   449  3
35 11 party   425  5
35 11 had   449  3
35 11 helped   433  6
35 11 that_afternoon   464 14
35 11 annoyed   536  7
35 11 the   481  3
35 11 neighbor.   417  9
35 13 The   298  3
35 13 conductor   465  9
35 13 who   353  3
35 13 the   289  3
35 13 choirmaster   313 11
35 13 that   249  4
35 13 the   265  3
35 13 worker   777  6
35 13 had   633  3
35 13 ignored   681  7
35 13 during   505  6
35 13 the   481  3
35 13 cleanup   449  7
35 13 berated   425  7
35 13 the   313  3
35 13 musician.   361  9
35  2 The   234  3
35  2 mother   249  6
35  2 who   273  3
35  2 the   281  3
35  2 gun   409  3
35  2 that   329  4
35  2 the   449  3
35  2 sister   321  6
35  2 had   505  3
35  2 found   489  5
35  2 in   449  2
35  2 the   409  3
35  2 room   457  4
35  2 greeted   449  7
35  2 the   369  3
35  2 grandmother.   441 12
35 16 The   266  3
35 16 painter   265  7
35 16 who   305  3
35 16 the   273  3
35 16 film   385  4
35 16 that   313  4
35 16 the   321  3
35 16 friend   329  6
35 16 had   337  3
35 16 liked   273  5
35 16 at   305  2
35 16 the   305  3
35 16 festival   537  8
35 16 had   513  3
35 16 disturbed   600  9
35 16 that_day   473  8
35 16 admired   425  7
35 16 the   577  3
35 16 poet.   737  5
35 10 The   330  3
35 10 artist   297  6
35 10 who   241  3
35 10 the   225  3
35 10 computer   409  8
35 10 that   249  4
35 10 the   305  3
35 10 guard   441  5
35 10 had   417  3
35 10 shouted_at   329 10
35 10 in   329  2
35 10 the   713  3
35 10 corridor   497  8
35 10 instructed   952 10
35 10 the   409  3
35 10 newscaster.   473 11
35  1 The   186  3
35  1 carpenter   169  9
35  1 who   185  3
35  1 the   193  3
35  1 craftsman   745  9
35  1 that   241  4
35  1 the   281  3
35  1 peasant   305  7
35  1 had   264  3
35  1 carried   177  7
35  1 to   289  2
35  1 the   241  3
35  1 bus-stop   281  8
35  1 supervised   168 10
35  1 the   449  3
35  1 apprentice.   273 11
35  4 The   330  3
35  4 trader   129  6
35  4 who   553  3
35  4 the   393  3
35  4 computer   305  8
35  4 that   289  4
35  4 the   393  3
35  4 professor   288  9
35  4 had   352  3
35  4 hired   297  5
35  4 over   361  4
35  4 the   393  3
35  4 internet   417  8
35  4 had   377  3
35  4 confused   297  8
35  4 today   329  5
35  4 annoyed   329  7
35  4 the   297  3
35  4 investor.   313  9
35 14 The   234  3
35 14 defence   457  7
35 14 who   273  3
35 14 the   441  3
35 14 knife   833  5
35 14 that   505  4
35 14 the   305  3
35 14 spy   393  3
35 14 had   377  3
35 14 looked_at   265  9
35 14 in   305  2
35 14 the   297  3
35 14 courtroom   305  9
35 14 convinced   432  9
35 14 the   321  3
35 14 judge.   273  6
35  9 The   394  3
35  9 dancer   352  6
35  9 who   225  3
35  9 the   249  3
35  9 singer   257  6
35  9 that   233  4
35  9 the   129  3
35  9 bystander   633  9
35  9 had   289  3
35  9 admired   329  7
35  9 at   273  2
35  9 the   369  3
35  9 concert   305  7
35  9 tipped   337  6
35  9 the   369  3
35  9 doorman.   313  8
35  6 The   194  3
35  6 saxophonist   169 11
35  6 who   185  3
35  6 the   201  3
35  6 baton   689  5
35  6 that   369  4
35  6 the   249  3
35  6 conductor   361  9
35  6 had   361  3
35  6 brought_along   297 13
35  6 to   273  2
35  6 the   297  3
35  6 rehearsal   289  9
35  6 thanked   265  7
35  6 the   457  3
35  6 violinist.   409 10
35  3 The   338  3
35  3 worker   289  6
35  3 who   257  3
35  3 the   249  3
35  3 tenant   257  6
35  3 that   321  4
35  3 the   617  3
35  3 foreman   257  7
35  3 had   561  3
35  3 looked_for   569 10
35  3 in   385  2
35  3 the   345  3
35  3 basement   305  8
35  3 had   313  3
35  3 injured   257  7
35  3 this_morning   312 12
35  3 questioned   432 10
35  3 the   353  3
35  3 shepherd.   337  9
35  5 The   482  3
35  5 painter   265  7
35  5 who   217  3
35  5 the   169  3
35  5 musician   201  8
35  5 that   433  4
35  5 the   377  3
35  5 father   353  6
35  5 had   369  3
35  5 missed   297  6
35  5 by   321  2
35  5 sheer   281  5
35  5 accident   265  8
35  5 cooked_for   288 10
35  5 the   545  3
35  5 artist.   353  7
35 12 The   258  3
35 12 son   265  3
35 12 who   249  3
35 12 the   209  3
35 12 loudspeaker   216 11
35 12 that   201  4
35 12 the   225  3
35 12 teacher   497  7
35 12 had   353  3
35 12 seen   313  4
35 12 at   265  2
35 12 the   241  3
35 12 station   297  7
35 12 had   264  3
35 12 disturbed   249  9
35 12 today   272  5
35 12 visited   297  7
35 12 the   425  3
35 12 grandfather.   376 12
36 13 The   386  3
36 13 conductor   705  9
36 13 who   473  3
36 13 the   449  3
36 13 sponge   497  6
36 13 that  1585  4
36 13 the   417  3
36 13 worker   473  6
36 13 had   433  3
36 13 ignored   473  7
36 13 during  1105  6
36 13 the   809  3
36 13 cleanup   609  7
36 13 berated   777  7
36 13 the   489  3
36 13 musician.  1081  9
36 12 The   370  3
36 12 son   633  3
36 12 who   521  3
36 12 the   545  3
36 12 father   473  6
36 12 that  1113  4
36 12 the   488  3
36 12 teacher   505  7
36 12 had   689  3
36 12 seen   457  4
36 12 at   937  2
36 12 the  1497  3
36 12 station   601  7
36 12 visited   489  7
36 12 the   433  3
36 12 grandfather.   856 12
36  1 The   370  3
36  1 carpenter   465  9
36  1 who   441  3
36  1 the   569  3
36  1 pillar   521  6
36  1 that  1265  4
36  1 the   656  3
36  1 peasant   681  7
36  1 had   417  3
36  1 carried   489  7
36  1 to   393  2
36  1 the   384  3
36  1 bus-stop   513  8
36  1 supervised   505 10
36  1 the   409  3
36  1 apprentice.   969 11
36 11 The   402  3
36 11 clerk   473  5
36 11 who   529  3
36 11 the   441  3
36 11 walking_stick   488 13
36 11 that  1329  4
36 11 the   609  3
36 11 visitor   601  7
36 11 had   537  3
36 11 forgotten_about   601 15
36 11 at   984  2
36 11 the   369  3
36 11 party   521  5
36 11 had   577  3
36 11 helped   521  6
36 11 that_afternoon   656 14
36 11 annoyed   536  7
36 11 the   505  3
36 11 neighbor.   721  9
36  8 The   346  3
36  8 cleaner   545  7
36  8 who   665  3
36  8 the   473  3
36  8 janitor   529  7
36  8 that  1481  4
36  8 the   865  3
36  8 doctor   569  6
36  8 had   425  3
36  8 recognized   713 10
36  8 on  1033  2
36  8 the   425  3
36  8 street   777  6
36  8 surprised   481  9
36  8 the   377  3
36  8 patient.   585  8
36 15 The   354  3
36 15 cousin   697  6
36 15 who   601  3
36 15 the   521  3
36 15 diamond   841  7
36 15 that  1129  4
36 15 the   449  3
36 15 peasant   769  7
36 15 had   497  3
36 15 described   553  9
36 15 in   505  2
36 15 great  1145  5
36 15 detail   441  6
36 15 had   745  3
36 15 pleased  1153  7
36 15 that_morning  1088 12
36 15 hated   896  5
36 15 the   465  3
36 15 uncle.   889  6
36 14 The   378  3
36 14 defence   529  7
36 14 who   489  3
36 14 the  1937  3
36 14 prosecutor   544 10
36 14 that  1001  4
36 14 the   401  3
36 14 spy   497  3
36 14 had   401  3
36 14 looked_at   489  9
36 14 in   361  2
36 14 the   657  3
36 14 courtroom   673  9
36 14 had   368  3
36 14 surprised   441  9
36 14 yesterday  1040  9
36 14 convinced   536  9
36 14 the   345  3
36 14 judge.   505  6
36  3 The   458  3
36  3 worker   537  6
36  3 who   497  3
36  3 the   553  3
36  3 bucket   745  6
36  3 that   497  4
36  3 the   465  3
36  3 foreman   505  7
36  3 had   353  3
36  3 looked_for   441 10
36  3 in   409  2
36  3 the   409  3
36  3 basement   521  8
36  3 had   449  3
36  3 injured   513  7
36  3 this_morning   992 12
36  3 questioned   864 10
36  3 the   425  3
36  3 shepherd.   593  9
36  6 The   530  3
36  6 saxophonist   705 11
36  6 who   817  3
36  6 the   409  3
36  6 trumpeter   681  9
36  6 that   489  4
36  6 the   489  3
36  6 conductor   505  9
36  6 had   513  3
36  6 brought_along   640 13
36  6 to   689  2
36  6 the  3921  3
36  6 rehearsal   449  9
36  6 had   401  3
36  6 distracted   473 10
36  6 last_evening   608 12
36  6 thanked   736  7
36  6 the   441  3
36  6 violinist.   481 10
36  7 The   610  3
36  7 pharmacist  1017 10
36  7 who   456  3
36  7 the   409  3
36  7 button   905  6
36  7 that   593  4
36  7 the   433  3
36  7 stranger   481  8
36  7 had   433  3
36  7 seen   425  4
36  7 in   361  2
36  7 the   353  3
36  7 shop   753  4
36  7 had   425  3
36  7 troubled   465  8
36  7 this_afternoon   616 14
36  7 questioned   888 10
36  7 the   497  3
36  7 customer.   633  9
36 10 The  1146  3
36 10 artist   585  6
36 10 who   553  3
36 10 the   465  3
36 10 sportsman   433  9
36 10 that   849  4
36 10 the   417  3
36 10 guard   465  5
36 10 had   633  3
36 10 shouted_at   672 10
36 10 in   369  2
36 10 the   409  3
36 10 corridor   313  8
36 10 had   337  3
36 10 annoyed   433  7
36 10 all_day   425  7
36 10 instructed  1465 10
36 10 the   496  3
36 10 newscaster.   649 11
36  4 The   786  3
36  4 trader   705  6
36  4 who   585  3
36  4 the  1113  3
36  4 businessman   624 11
36  4 that  1360  4
36  4 the   465  3
36  4 professor   561  9
36  4 had   449  3
36  4 hired   505  5
36  4 over   681  4
36  4 the   561  3
36  4 internet   609  8
36  4 annoyed   608  7
36  4 the   385  3
36  4 investor.   657  9
36  9 The  1586  3
36  9 dancer   633  6
36  9 who   561  3
36  9 the   513  3
36  9 shoe   385  4
36  9 that  1385  4
36  9 the   353  3
36  9 bystander   529  9
36  9 had   377  3
36  9 admired   561  7
36  9 at  1241  2
36  9 the   377  3
36  9 concert   433  7
36  9 tipped   409  6
36  9 the   345  3
36  9 doorman.   657  8
36  5 The   482  3
36  5 painter  1553  7
36  5 who   489  3
36  5 the   417  3
36  5 hut   361  3
36  5 that   361  4
36  5 the   537  3
36  5 father   297  6
36  5 had   385  3
36  5 missed   353  6
36  5 by   385  2
36  5 sheer   449  5
36  5 accident   433  8
36  5 cooked_for   448 10
36  5 the   465  3
36  5 artist.   553  7
36  2 The  3034  3
36  2 mother   857  6
36  2 who   553  3
36  2 the   473  3
36  2 daughter   521  8
36  2 that  1497  4
36  2 the   368  3
36  2 sister   449  6
36  2 had   409  3
36  2 found   473  5
36  2 in   385  2
36  2 the   433  3
36  2 room   425  4
36  2 had   425  3
36  2 frightened   568 10
36  2 today   561  5
36  2 greeted   921  7
36  2 the   745  3
36  2 grandmother.  4808 12
36 16 The   362  3
36 16 painter   513  7
36 16 who   473  3
36 16 the   897  3
36 16 musician   481  8
36 16 that   713  4
36 16 the   321  3
36 16 friend   385  6
36 16 had   401  3
36 16 liked   457  5
36 16 at   489  2
36 16 the   377  3
36 16 festival   585  8
36 16 admired   457  7
36 16 the   417  3
36 16 poet.   545  5
37 12 The   442  3
37 12 son   697  3
37 12 who   809  3
37 12 the   801  3
37 12 loudspeaker   729 11
37 12 that  1497  4
37 12 the   889  3
37 12 teacher  1897  7
37 12 had   953  3
37 12 seen  1545  4
37 12 at  2376  2
37 12 the   865  3
37 12 station  1073  7
37 12 visited   753  7
37 12 the   745  3
37 12 grandfather.  1481 12
37 15 The   538  3
37 15 cousin   681  6
37 15 who   705  3
37 15 the   721  3
37 15 brother   520  7
37 15 that   441  4
37 15 the   465  3
37 15 peasant 10208  7
37 15 had   488  3
37 15 described   521  9
37 15 in 11592  2
37 15 great  1025  5
37 15 detail   448  6
37 15 hated   977  5
37 15 the   457  3
37 15 uncle.  1249  6
37 10 The   730  3
37 10 artist   665  6
37 10 who   721  3
37 10 the   713  3
37 10 computer  3337  8
37 10 that   632  4
37 10 the   553  3
37 10 guard   505  5
37 10 had   433  3
37 10 shouted_at   616 10
37 10 in  6024  2
37 10 the   969  3
37 10 corridor   577  8
37 10 had   849  3
37 10 annoyed   585  7
37 10 all_day   712  7
37 10 instructed  1240 10
37 10 the  1664  3
37 10 newscaster.   880 11
37 14 The   618  3
37 14 defence  1945  7
37 14 who  8104  3
37 14 the   528  3
37 14 knife   785  5
37 14 that  1337  4
37 14 the   417  3
37 14 spy   537  3
37 14 had   481  3
37 14 looked_at   577  9
37 14 in   953  2
37 14 the   617  3
37 14 courtroom   497  9
37 14 had   504  3
37 14 surprised  2017  9
37 14 yesterday   752  9
37 14 convinced   617  9
37 14 the   472  3
37 14 judge.   497  6
37  4 The   770  3
37  4 trader   673  6
37  4 who   673  3
37  4 the   657  3
37  4 computer   449  8
37  4 that   505  4
37  4 the  1185  3
37  4 professor   664  9
37  4 had   441  3
37  4 hired   497  5
37  4 over   481  4
37  4 the   401  3
37  4 internet   497  8
37  4 annoyed   513  7
37  4 the   529  3
37  4 investor.  1609  9
37  6 The   521  3
37  6 saxophonist   721 11
37  6 who   545  3
37  6 the   337  3
37  6 baton   433  5
37  6 that  2625  4
37  6 the   448  3
37  6 conductor   489  9
37  6 had  2049  3
37  6 brought_along   712 13
37  6 to   401  2
37  6 the  1105  3
37  6 rehearsal   665  9
37  6 had   425  3
37  6 distracted   736 10
37  6 last_evening   576 12
37  6 thanked   696  7
37  6 the   761  3
37  6 violinist.   841 10
37  9 The   354  3
37  9 dancer   377  6
37  9 who   393  3
37  9 the   473  3
37  9 singer   409  6
37  9 that   440  4
37  9 the   393  3
37  9 bystander   633  9
37  9 had   465  3
37  9 admired   593  7
37  9 at  3145  2
37  9 the   585  3
37  9 concert   425  7
37  9 had   409  3
37  9 hurt   473  4
37  9 yesterday   937  9
37  9 tipped   744  6
37  9 the   529  3
37  9 doorman.  1481  8
37  3 The   410  3
37  3 worker   369  6
37  3 who   497  3
37  3 the   313  3
37  3 tenant   817  6
37  3 that   409  4
37  3 the   393  3
37  3 foreman   481  7
37  3 had  1257  3
37  3 looked_for   480 10
37  3 in   369  2
37  3 the   385  3
37  3 basement   321  8
37  3 questioned   272 10
37  3 the   369  3
37  3 shepherd.   784  9
37  8 The   346  3
37  8 cleaner   401  7
37  8 who   433  3
37  8 the   361  3
37  8 ball   457  4
37  8 that   713  4
37  8 the  1377  3
37  8 doctor   625  6
37  8 had   576  3
37  8 recognized   481 10
37  8 on  1873  2
37  8 the   393  3
37  8 street   409  6
37  8 surprised   529  9
37  8 the   432  3
37  8 patient.   561  8
37  2 The   530  3
37  2 mother   353  6
37  2 who   425  3
37  2 the   409  3
37  2 gun   433  3
37  2 that   449  4
37  2 the   657  3
37  2 sister   569  6
37  2 had   433  3
37  2 found   409  5
37  2 in   473  2
37  2 the   361  3
37  2 room   673  4
37  2 had   505  3
37  2 frightened   545 10
37  2 today   400  5
37  2 greeted   625  7
37  2 the  1209  3
37  2 grandmother.   528 12
37  1 The   578  3
37  1 carpenter   521  9
37  1 who   337  3
37  1 the   441  3
37  1 craftsman   360  9
37  1 that   529  4
37  1 the   529  3
37  1 peasant   721  7
37  1 had   465  3
37  1 carried   441  7
37  1 to   393  2
37  1 the   369  3
37  1 bus-stop   473  8
37  1 had   945  3
37  1 hurt   481  4
37  1 yesterday   521  9
37  1 supervised   488 10
37  1 the   481  3
37  1 apprentice.   793 11
37 11 The   682  3
37 11 clerk   409  5
37 11 who   385  3
37 11 the   377  3
37 11 bureaucrat   697 10
37 11 that   553  4
37 11 the   433  3
37 11 visitor   537  7
37 11 had   609  3
37 11 forgotten_about   552 15
37 11 at   961  2
37 11 the   809  3
37 11 party   417  5
37 11 annoyed   489  7
37 11 the   408  3
37 11 neighbor.   561  9
37 16 The   570  3
37 16 painter   353  7
37 16 who   537  3
37 16 the   321  3
37 16 film   409  4
37 16 that   457  4
37 16 the   425  3
37 16 friend   505  6
37 16 had   465  3
37 16 liked   792  5
37 16 at  4081  2
37 16 the   296  3
37 16 festival   409  8
37 16 admired   601  7
37 16 the   649  3
37 16 poet.   833  5
37 13 The   610  3
37 13 conductor   377  9
37 13 who   369  3
37 13 the   345  3
37 13 choirmaster   417 11
37 13 that   889  4
37 13 the   393  3
37 13 worker   585  6
37 13 had   505  3
37 13 ignored   417  7
37 13 during  1681  6
37 13 the   729  3
37 13 cleanup   377  7
37 13 had   401  3
37 13 hit   409  3
37 13 earlier_today   552 13
37 13 berated  1064  7
37 13 the   377  3
37 13 musician.   441  9
37  7 The   618  3
37  7 pharmacist   849 10
37  7 who   529  3
37  7 the   409  3
37  7 optician   489  8
37  7 that   449  4
37  7 the   377  3
37  7 stranger   945  8
37  7 had   521  3
37  7 seen   433  4
37  7 in   449  2
37  7 the   441  3
37  7 shop   457  4
37  7 questioned   473 10
37  7 the   489  3
37  7 customer.   425  9
37  5 The   434  3
37  5 painter   361  7
37  5 who   369  3
37  5 the   337  3
37  5 musician   369  8
37  5 that   409  4
37  5 the   425  3
37  5 father   889  6
37  5 had  8440  3
37  5 missed   536  6
37  5 by  1209  2
37  5 sheer   473  5
37  5 accident   449  8
37  5 had   961  3
37  5 sheltered   889  9
37  5 that_summer   960 11
37  5 cooked_for   304 10
37  5 the   601  3
37  5 artist.  1249  7
38 15 The   353  3
38 15 cousin   345  6
38 15 who   393  3
38 15 the   393  3
38 15 diamond   361  7
38 15 that   377  4
38 15 the   337  3
38 15 peasant   329  7
38 15 had   344  3
38 15 described   401  9
38 15 in   369  2
38 15 great   369  5
38 15 detail   385  6
38 15 hated   369  5
38 15 the   385  3
38 15 uncle.   449  6
38 11 The   394  3
38 11 clerk   321  5
38 11 who   345  3
38 11 the   369  3
38 11 walking_stick   409 13
38 11 that   657  4
38 11 the   465  3
38 11 visitor   449  7
38 11 had   441  3
38 11 forgotten_about   457 15
38 11 at   529  2
38 11 the   433  3
38 11 party   465  5
38 11 annoyed   433  7
38 11 the   433  3
38 11 neighbor.   473  9
38  8 The   346  3
38  8 cleaner   321  7
38  8 who   353  3
38  8 the   345  3
38  8 janitor   361  7
38  8 that   353  4
38  8 the   353  3
38  8 doctor   321  6
38  8 had   345  3
38  8 recognized   345 10
38  8 on   345  2
38  8 the   337  3
38  8 street   377  6
38  8 had   353  3
38  8 hurt   393  4
38  8 last_week   328  9
38  8 surprised   560  9
38  8 the   417  3
38  8 patient.   489  8
38  2 The   354  3
38  2 mother   353  6
38  2 who   337  3
38  2 the   337  3
38  2 daughter   361  8
38  2 that   353  4
38  2 the   329  3
38  2 sister   337  6
38  2 had   369  3
38  2 found   369  5
