sub,itemType,item,cond,pos,posW,ansKey,rt,isCorrect,relabelpos,CL ,CUE
28,e5,8,c,4,女主持,-,449,1,5,noCL,CUE
8,e5,8,c,4,女主持,-,484,1,5,noCL,CUE
36,e5,8,c,4,女主持,-,509,1,5,noCL,CUE
48,e5,8,c,4,女主持,-,550,1,5,noCL,CUE
16,e5,8,c,4,女主持,-,569,1,5,noCL,CUE
52,e5,8,c,4,女主持,-,704,1,5,noCL,CUE
24,e5,8,c,4,女主持,-,869,1,5,noCL,CUE
32,e5,8,c,4,女主持,-,1742,1,5,noCL,CUE
44,e5,8,c,4,女主持,-,2911,1,5,noCL,CUE
19,e5,9,c,4,候选人,-,237,1,5,noCL,CUE
15,e5,9,c,4,候选人,-,277,1,5,noCL,CUE
43,e5,9,c,4,候选人,-,340,1,5,noCL,CUE
55,e5,9,c,4,候选人,-,340,1,5,noCL,CUE
51,e5,9,c,4,候选人,-,352,1,5,noCL,CUE
7,e5,9,c,4,候选人,-,433,1,5,noCL,CUE
35,e5,9,c,4,候选人,-,453,1,5,noCL,CUE
3,e5,9,c,4,候选人,-,459,1,5,noCL,CUE
39,e5,9,c,4,候选人,-,488,1,5,noCL,CUE
23,e5,9,c,4,候选人,-,533,1,5,noCL,CUE
27,e5,9,c,4,候选人,-,577,1,5,noCL,CUE
59,e5,9,c,4,候选人,-,1467,1,5,noCL,CUE
47,e5,9,c,4,候选人,-,1956,1,5,noCL,CUE
31,e5,9,c,4,候选人,-,2224,1,5,noCL,CUE
2,e5,10,c,4,贪官,-,191,1,5,noCL,CUE
22,e5,10,c,4,贪官,-,303,1,5,noCL,CUE
58,e5,10,c,4,贪官,-,307,1,5,noCL,CUE
14,e5,10,c,4,贪官,-,314,1,5,noCL,CUE
38,e5,10,c,4,贪官,-,395,1,5,noCL,CUE
30,e5,10,c,4,贪官,-,402,1,5,noCL,CUE
54,e5,10,c,4,贪官,-,402,1,5,noCL,CUE
18,e5,10,c,4,贪官,-,435,1,5,noCL,CUE
34,e5,10,c,4,贪官,-,441,1,5,noCL,CUE
26,e5,10,c,4,贪官,-,468,1,5,noCL,CUE
42,e5,10,c,4,贪官,-,476,1,5,noCL,CUE
6,e5,10,c,4,贪官,-,573,1,5,noCL,CUE
50,e5,10,c,4,贪官,-,612,1,5,noCL,CUE
46,e5,10,c,4,贪官,-,658,1,5,noCL,CUE
10,e5,10,c,4,贪官,-,956,1,5,noCL,CUE
45,e5,11,c,4,明星,-,260,2,5,noCL,CUE
29,e5,11,c,4,明星,-,276,1,5,noCL,CUE
13,e5,11,c,4,明星,-,288,2,5,noCL,CUE
41,e5,11,c,4,明星,-,316,2,5,noCL,CUE
21,e5,11,c,4,明星,-,339,2,5,noCL,CUE
33,e5,11,c,4,明星,-,350,2,5,noCL,CUE
5,e5,11,c,4,明星,-,378,1,5,noCL,CUE
25,e5,11,c,4,明星,-,386,1,5,noCL,CUE
53,e5,11,c,4,明星,-,465,2,5,noCL,CUE
17,e5,11,c,4,明星,-,489,2,5,noCL,CUE
49,e5,11,c,4,明星,-,490,2,5,noCL,CUE
37,e5,11,c,4,明星,-,558,1,5,noCL,CUE
9,e5,11,c,4,明星,-,571,2,5,noCL,CUE
57,e5,11,c,4,明星,-,618,2,5,noCL,CUE
16,e5,12,c,4,抗议者,-,165,1,5,noCL,CUE
20,e5,12,c,4,抗议者,-,243,1,5,noCL,CUE
56,e5,12,c,4,抗议者,-,250,1,5,noCL,CUE
48,e5,12,c,4,抗议者,-,299,1,5,noCL,CUE
60,e5,12,c,4,抗议者,-,306,2,5,noCL,CUE
4,e5,12,c,4,抗议者,-,315,1,5,noCL,CUE
40,e5,12,c,4,抗议者,-,347,1,5,noCL,CUE
8,e5,12,c,4,抗议者,-,548,1,5,noCL,CUE
36,e5,12,c,4,抗议者,-,548,1,5,noCL,CUE
52,e5,12,c,4,抗议者,-,583,1,5,noCL,CUE
24,e5,12,c,4,抗议者,-,648,1,5,noCL,CUE
32,e5,12,c,4,抗议者,-,843,1,5,noCL,CUE
12,e5,12,c,4,抗议者,-,1112,1,5,noCL,CUE
44,e5,12,c,4,抗议者,-,1397,1,5,noCL,CUE
28,e5,12,c,4,抗议者,-,2114,1,5,noCL,CUE
19,e5,13,c,4,要犯,-,285,1,5,noCL,CUE
55,e5,13,c,4,要犯,-,333,1,5,noCL,CUE
23,e5,13,c,4,要犯,-,365,1,5,noCL,CUE
15,e5,13,c,4,要犯,-,383,1,5,noCL,CUE
35,e5,13,c,4,要犯,-,388,1,5,noCL,CUE
51,e5,13,c,4,要犯,-,413,1,5,noCL,CUE
27,e5,13,c,4,要犯,-,421,1,5,noCL,CUE
3,e5,13,c,4,要犯,-,499,1,5,noCL,CUE
59,e5,13,c,4,要犯,-,523,1,5,noCL,CUE
31,e5,13,c,4,要犯,-,630,1,5,noCL,CUE
39,e5,13,c,4,要犯,-,657,1,5,noCL,CUE
43,e5,13,c,4,要犯,-,673,1,5,noCL,CUE
7,e5,13,c,4,要犯,-,802,1,5,noCL,CUE
47,e5,13,c,4,要犯,-,844,1,5,noCL,CUE
2,e5,14,c,4,新娘,-,272,1,5,noCL,CUE
18,e5,14,c,4,新娘,-,337,1,5,noCL,CUE
22,e5,14,c,4,新娘,-,367,1,5,noCL,CUE
14,e5,14,c,4,新娘,-,371,1,5,noCL,CUE
26,e5,14,c,4,新娘,-,412,2,5,noCL,CUE
6,e5,14,c,4,新娘,-,419,1,5,noCL,CUE
34,e5,14,c,4,新娘,-,435,1,5,noCL,CUE
58,e5,14,c,4,新娘,-,436,1,5,noCL,CUE
42,e5,14,c,4,新娘,-,480,1,5,noCL,CUE
30,e5,14,c,4,新娘,-,498,1,5,noCL,CUE
38,e5,14,c,4,新娘,-,538,1,5,noCL,CUE
54,e5,14,c,4,新娘,-,817,1,5,noCL,CUE
10,e5,14,c,4,新娘,-,906,1,5,noCL,CUE
50,e5,14,c,4,新娘,-,1186,1,5,noCL,CUE
46,e5,14,c,4,新娘,-,1226,1,5,noCL,CUE
29,e5,15,c,4,歹徒,-,230,1,5,noCL,CUE
5,e5,15,c,4,歹徒,-,289,1,5,noCL,CUE
41,e5,15,c,4,歹徒,-,309,1,5,noCL,CUE
33,e5,15,c,4,歹徒,-,320,1,5,noCL,CUE
45,e5,15,c,4,歹徒,-,371,1,5,noCL,CUE
53,e5,15,c,4,歹徒,-,413,1,5,noCL,CUE
17,e5,15,c,4,歹徒,-,433,1,5,noCL,CUE
21,e5,15,c,4,歹徒,-,444,1,5,noCL,CUE
37,e5,15,c,4,歹徒,-,478,1,5,noCL,CUE
13,e5,15,c,4,歹徒,-,518,1,5,noCL,CUE
25,e5,15,c,4,歹徒,-,621,1,5,noCL,CUE
49,e5,15,c,4,歹徒,-,706,1,5,noCL,CUE
9,e5,15,c,4,歹徒,-,827,1,5,noCL,CUE
57,e5,15,c,4,歹徒,-,952,1,5,noCL,CUE
20,e5,16,c,4,总统,-,249,1,5,noCL,CUE
56,e5,16,c,4,总统,-,291,1,5,noCL,CUE
40,e5,16,c,4,总统,-,314,1,5,noCL,CUE
16,e5,16,c,4,总统,-,324,1,5,noCL,CUE
8,e5,16,c,4,总统,-,351,1,5,noCL,CUE
4,e5,16,c,4,总统,-,354,1,5,noCL,CUE
12,e5,16,c,4,总统,-,384,2,5,noCL,CUE
60,e5,16,c,4,总统,-,419,2,5,noCL,CUE
24,e5,16,c,4,总统,-,484,2,5,noCL,CUE
48,e5,16,c,4,总统,-,484,1,5,noCL,CUE
52,e5,16,c,4,总统,-,505,1,5,noCL,CUE
36,e5,16,c,4,总统,-,521,1,5,noCL,CUE
28,e5,16,c,4,总统,-,815,1,5,noCL,CUE
44,e5,16,c,4,总统,-,1134,1,5,noCL,CUE
32,e5,16,c,4,总统,-,1802,1,5,noCL,CUE
43,e5,17,c,4,律师,-,230,1,5,noCL,CUE
19,e5,17,c,4,律师,-,324,1,5,noCL,CUE
23,e5,17,c,4,律师,-,333,1,5,noCL,CUE
59,e5,17,c,4,律师,-,353,1,5,noCL,CUE
35,e5,17,c,4,律师,-,356,1,5,noCL,CUE
55,e5,17,c,4,律师,-,377,1,5,noCL,CUE
51,e5,17,c,4,律师,-,405,1,5,noCL,CUE
27,e5,17,c,4,律师,-,465,1,5,noCL,CUE
7,e5,17,c,4,律师,-,472,1,5,noCL,CUE
15,e5,17,c,4,律师,-,499,1,5,noCL,CUE
3,e5,17,c,4,律师,-,575,1,5,noCL,CUE
47,e5,17,c,4,律师,-,645,1,5,noCL,CUE
39,e5,17,c,4,律师,-,723,1,5,noCL,CUE
31,e5,17,c,4,律师,-,1526,1,5,noCL,CUE
2,e5,18,c,4,教授,-,226,1,5,noCL,CUE
30,e5,18,c,4,教授,-,231,2,5,noCL,CUE
18,e5,18,c,4,教授,-,273,2,5,noCL,CUE
34,e5,18,c,4,教授,-,327,1,5,noCL,CUE
14,e5,18,c,4,教授,-,389,1,5,noCL,CUE
6,e5,18,c,4,教授,-,400,1,5,noCL,CUE
54,e5,18,c,4,教授,-,417,2,5,noCL,CUE
58,e5,18,c,4,教授,-,468,1,5,noCL,CUE
26,e5,18,c,4,教授,-,476,2,5,noCL,CUE
10,e5,18,c,4,教授,-,490,2,5,noCL,CUE
42,e5,18,c,4,教授,-,492,1,5,noCL,CUE
22,e5,18,c,4,教授,-,530,1,5,noCL,CUE
38,e5,18,c,4,教授,-,588,1,5,noCL,CUE
46,e5,18,c,4,教授,-,677,2,5,noCL,CUE
50,e5,18,c,4,教授,-,779,1,5,noCL,CUE
41,e5,19,c,4,神枪手,-,203,1,5,noCL,CUE
29,e5,19,c,4,神枪手,-,242,1,5,noCL,CUE
53,e5,19,c,4,神枪手,-,298,1,5,noCL,CUE
45,e5,19,c,4,神枪手,-,374,1,5,noCL,CUE
25,e5,19,c,4,神枪手,-,399,1,5,noCL,CUE
5,e5,19,c,4,神枪手,-,437,1,5,noCL,CUE
49,e5,19,c,4,神枪手,-,513,1,5,noCL,CUE
37,e5,19,c,4,神枪手,-,559,1,5,noCL,CUE
21,e5,19,c,4,神枪手,-,639,1,5,noCL,CUE
9,e5,19,c,4,神枪手,-,654,1,5,noCL,CUE
17,e5,19,c,4,神枪手,-,685,1,5,noCL,CUE
33,e5,19,c,4,神枪手,-,687,1,5,noCL,CUE
13,e5,19,c,4,神枪手,-,821,1,5,noCL,CUE
57,e5,19,c,4,神枪手,-,900,1,5,noCL,CUE
40,e5,20,c,4,特种兵,-,234,1,5,noCL,CUE
56,e5,20,c,4,特种兵,-,251,1,5,noCL,CUE
8,e5,20,c,4,特种兵,-,327,1,5,noCL,CUE
60,e5,20,c,4,特种兵,-,367,2,5,noCL,CUE
20,e5,20,c,4,特种兵,-,384,1,5,noCL,CUE
16,e5,20,c,4,特种兵,-,424,1,5,noCL,CUE
12,e5,20,c,4,特种兵,-,462,1,5,noCL,CUE
32,e5,20,c,4,特种兵,-,527,1,5,noCL,CUE
24,e5,20,c,4,特种兵,-,545,1,5,noCL,CUE
48,e5,20,c,4,特种兵,-,545,1,5,noCL,CUE
4,e5,20,c,4,特种兵,-,612,1,5,noCL,CUE
36,e5,20,c,4,特种兵,-,708,1,5,noCL,CUE
52,e5,20,c,4,特种兵,-,735,1,5,noCL,CUE
44,e5,20,c,4,特种兵,-,2092,1,5,noCL,CUE
28,e5,20,c,4,特种兵,-,2796,1,5,noCL,CUE
15,e5,21,c,4,监听人员,-,263,1,5,noCL,CUE
55,e5,21,c,4,监听人员,-,272,1,5,noCL,CUE
19,e5,21,c,4,监听人员,-,294,1,5,noCL,CUE
35,e5,21,c,4,监听人员,-,320,1,5,noCL,CUE
7,e5,21,c,4,监听人员,-,399,1,5,noCL,CUE
59,e5,21,c,4,监听人员,-,446,1,5,noCL,CUE
27,e5,21,c,4,监听人员,-,497,1,5,noCL,CUE
39,e5,21,c,4,监听人员,-,543,1,5,noCL,CUE
3,e5,21,c,4,监听人员,-,568,1,5,noCL,CUE
23,e5,21,c,4,监听人员,-,573,1,5,noCL,CUE
51,e5,21,c,4,监听人员,-,590,1,5,noCL,CUE
31,e5,21,c,4,监听人员,-,853,1,5,noCL,CUE
43,e5,21,c,4,监听人员,-,1036,2,5,noCL,CUE
47,e5,21,c,4,监听人员,-,1504,1,5,noCL,CUE
30,e5,22,c,4,捕捞员,-,250,1,5,noCL,CUE
2,e5,22,c,4,捕捞员,-,253,1,5,noCL,CUE
26,e5,22,c,4,捕捞员,-,257,1,5,noCL,CUE
58,e5,22,c,4,捕捞员,-,298,1,5,noCL,CUE
34,e5,22,c,4,捕捞员,-,318,1,5,noCL,CUE
46,e5,22,c,4,捕捞员,-,342,1,5,noCL,CUE
38,e5,22,c,4,捕捞员,-,356,1,5,noCL,CUE
22,e5,22,c,4,捕捞员,-,389,1,5,noCL,CUE
6,e5,22,c,4,捕捞员,-,396,1,5,noCL,CUE
10,e5,22,c,4,捕捞员,-,416,1,5,noCL,CUE
50,e5,22,c,4,捕捞员,-,427,1,5,noCL,CUE
14,e5,22,c,4,捕捞员,-,443,1,5,noCL,CUE
18,e5,22,c,4,捕捞员,-,462,1,5,noCL,CUE
54,e5,22,c,4,捕捞员,-,515,1,5,noCL,CUE
42,e5,22,c,4,捕捞员,-,728,1,5,noCL,CUE
29,e5,23,c,4,奸商,-,220,2,5,noCL,CUE
49,e5,23,c,4,奸商,-,275,1,5,noCL,CUE
5,e5,23,c,4,奸商,-,296,1,5,noCL,CUE
13,e5,23,c,4,奸商,-,317,1,5,noCL,CUE
41,e5,23,c,4,奸商,-,391,2,5,noCL,CUE
53,e5,23,c,4,奸商,-,422,1,5,noCL,CUE
37,e5,23,c,4,奸商,-,493,1,5,noCL,CUE
33,e5,23,c,4,奸商,-,558,1,5,noCL,CUE
45,e5,23,c,4,奸商,-,612,1,5,noCL,CUE
57,e5,23,c,4,奸商,-,626,1,5,noCL,CUE
17,e5,23,c,4,奸商,-,702,1,5,noCL,CUE
9,e5,23,c,4,奸商,-,776,1,5,noCL,CUE
21,e5,23,c,4,奸商,-,893,1,5,noCL,CUE
25,e5,23,c,4,奸商,-,1039,1,5,noCL,CUE
40,e5,24,c,4,小男孩,-,187,1,5,noCL,CUE
16,e5,24,c,4,小男孩,-,227,1,5,noCL,CUE
56,e5,24,c,4,小男孩,-,252,2,5,noCL,CUE
12,e5,24,c,4,小男孩,-,291,1,5,noCL,CUE
20,e5,24,c,4,小男孩,-,305,1,5,noCL,CUE
4,e5,24,c,4,小男孩,-,310,1,5,noCL,CUE
36,e5,24,c,4,小男孩,-,367,1,5,noCL,CUE
60,e5,24,c,4,小男孩,-,381,2,5,noCL,CUE
28,e5,24,c,4,小男孩,-,468,1,5,noCL,CUE
8,e5,24,c,4,小男孩,-,475,1,5,noCL,CUE
48,e5,24,c,4,小男孩,-,717,1,5,noCL,CUE
52,e5,24,c,4,小男孩,-,737,1,5,noCL,CUE
24,e5,24,c,4,小男孩,-,1161,1,5,noCL,CUE
44,e5,24,c,4,小男孩,-,1553,1,5,noCL,CUE
32,e5,24,c,4,小男孩,-,1812,1,5,noCL,CUE
40,e5,1,d,4,的,-,207,1,4,CL,CUE
20,e5,1,d,4,的,-,244,1,4,CL,CUE
56,e5,1,d,4,的,-,269,1,4,CL,CUE
4,e5,1,d,4,的,-,303,1,4,CL,CUE
16,e5,1,d,4,的,-,320,1,4,CL,CUE
60,e5,1,d,4,的,-,327,1,4,CL,CUE
8,e5,1,d,4,的,-,339,1,4,CL,CUE
48,e5,1,d,4,的,-,356,1,4,CL,CUE
52,e5,1,d,4,的,-,391,1,4,CL,CUE
36,e5,1,d,4,的,-,406,1,4,CL,CUE
44,e5,1,d,4,的,-,492,1,4,CL,CUE
24,e5,1,d,4,的,-,538,1,4,CL,CUE
12,e5,1,d,4,的,-,591,1,4,CL,CUE
32,e5,1,d,4,的,-,899,1,4,CL,CUE
28,e5,1,d,4,的,-,1024,1,4,CL,CUE
35,e5,2,d,4,的,-,237,1,4,CL,CUE
23,e5,2,d,4,的,-,241,1,4,CL,CUE
59,e5,2,d,4,的,-,287,1,4,CL,CUE
27,e5,2,d,4,的,-,326,1,4,CL,CUE
7,e5,2,d,4,的,-,359,1,4,CL,CUE
19,e5,2,d,4,的,-,369,1,4,CL,CUE
15,e5,2,d,4,的,-,394,1,4,CL,CUE
47,e5,2,d,4,的,-,403,1,4,CL,CUE
55,e5,2,d,4,的,-,406,1,4,CL,CUE
43,e5,2,d,4,的,-,432,1,4,CL,CUE
51,e5,2,d,4,的,-,463,1,4,CL,CUE
3,e5,2,d,4,的,-,516,1,4,CL,CUE
31,e5,2,d,4,的,-,646,1,4,CL,CUE
39,e5,2,d,4,的,-,662,1,4,CL,CUE
2,e5,3,d,4,的,-,278,1,4,CL,CUE
30,e5,3,d,4,的,-,286,1,4,CL,CUE
18,e5,3,d,4,的,-,317,1,4,CL,CUE
46,e5,3,d,4,的,-,348,1,4,CL,CUE
14,e5,3,d,4,的,-,376,1,4,CL,CUE
10,e5,3,d,4,的,-,397,1,4,CL,CUE
42,e5,3,d,4,的,-,418,1,4,CL,CUE
6,e5,3,d,4,的,-,426,1,4,CL,CUE
22,e5,3,d,4,的,-,439,1,4,CL,CUE
34,e5,3,d,4,的,-,451,1,4,CL,CUE
26,e5,3,d,4,的,-,477,1,4,CL,CUE
54,e5,3,d,4,的,-,497,1,4,CL,CUE
50,e5,3,d,4,的,-,594,1,4,CL,CUE
58,e5,3,d,4,的,-,719,1,4,CL,CUE
38,e5,3,d,4,的,-,838,1,4,CL,CUE
29,e5,4,d,4,的,-,275,1,4,CL,CUE
5,e5,4,d,4,的,-,284,1,4,CL,CUE
21,e5,4,d,4,的,-,306,1,4,CL,CUE
13,e5,4,d,4,的,-,362,1,4,CL,CUE
57,e5,4,d,4,的,-,381,1,4,CL,CUE
49,e5,4,d,4,的,-,382,1,4,CL,CUE
53,e5,4,d,4,的,-,392,1,4,CL,CUE
45,e5,4,d,4,的,-,507,1,4,CL,CUE
17,e5,4,d,4,的,-,514,1,4,CL,CUE
33,e5,4,d,4,的,-,535,1,4,CL,CUE
9,e5,4,d,4,的,-,624,1,4,CL,CUE
37,e5,4,d,4,的,-,764,1,4,CL,CUE
41,e5,4,d,4,的,-,1570,1,4,CL,CUE
25,e5,4,d,4,的,-,2315,1,4,CL,CUE
56,e5,5,d,4,的,-,251,1,4,CL,CUE
40,e5,5,d,4,的,-,254,1,4,CL,CUE
16,e5,5,d,4,的,-,302,1,4,CL,CUE
12,e5,5,d,4,的,-,323,1,4,CL,CUE
48,e5,5,d,4,的,-,355,1,4,CL,CUE
36,e5,5,d,4,的,-,387,1,4,CL,CUE
4,e5,5,d,4,的,-,400,1,4,CL,CUE
60,e5,5,d,4,的,-,429,2,4,CL,CUE
24,e5,5,d,4,的,-,434,1,4,CL,CUE
8,e5,5,d,4,的,-,452,1,4,CL,CUE
44,e5,5,d,4,的,-,474,1,4,CL,CUE
52,e5,5,d,4,的,-,496,1,4,CL,CUE
28,e5,5,d,4,的,-,778,1,4,CL,CUE
32,e5,5,d,4,的,-,1110,1,4,CL,CUE
20,e5,5,d,4,的,-,1119,1,4,CL,CUE
19,e5,6,d,4,的,-,254,1,4,CL,CUE
15,e5,6,d,4,的,-,304,1,4,CL,CUE
27,e5,6,d,4,的,-,306,1,4,CL,CUE
59,e5,6,d,4,的,-,310,1,4,CL,CUE
55,e5,6,d,4,的,-,316,1,4,CL,CUE
23,e5,6,d,4,的,-,331,1,4,CL,CUE
43,e5,6,d,4,的,-,332,1,4,CL,CUE
39,e5,6,d,4,的,-,414,1,4,CL,CUE
7,e5,6,d,4,的,-,431,1,4,CL,CUE
51,e5,6,d,4,的,-,446,1,4,CL,CUE
3,e5,6,d,4,的,-,447,1,4,CL,CUE
47,e5,6,d,4,的,-,458,1,4,CL,CUE
35,e5,6,d,4,的,-,460,1,4,CL,CUE
31,e5,6,d,4,的,-,662,1,4,CL,CUE
26,e5,7,d,4,的,-,255,1,4,CL,CUE
14,e5,7,d,4,的,-,258,1,4,CL,CUE
30,e5,7,d,4,的,-,304,1,4,CL,CUE
18,e5,7,d,4,的,-,309,2,4,CL,CUE
2,e5,7,d,4,的,-,314,1,4,CL,CUE
42,e5,7,d,4,的,-,326,1,4,CL,CUE
34,e5,7,d,4,的,-,345,1,4,CL,CUE
22,e5,7,d,4,的,-,348,1,4,CL,CUE
54,e5,7,d,4,的,-,380,1,4,CL,CUE
46,e5,7,d,4,的,-,388,1,4,CL,CUE
6,e5,7,d,4,的,-,422,1,4,CL,CUE
10,e5,7,d,4,的,-,461,1,4,CL,CUE
58,e5,7,d,4,的,-,474,1,4,CL,CUE
50,e5,7,d,4,的,-,529,1,4,CL,CUE
38,e5,7,d,4,的,-,732,1,4,CL,CUE
29,e5,8,d,4,的,-,213,1,4,CL,CUE
13,e5,8,d,4,的,-,239,1,4,CL,CUE
45,e5,8,d,4,的,-,295,1,4,CL,CUE
21,e5,8,d,4,的,-,342,1,4,CL,CUE
41,e5,8,d,4,的,-,354,1,4,CL,CUE
33,e5,8,d,4,的,-,434,1,4,CL,CUE
5,e5,8,d,4,的,-,443,1,4,CL,CUE
53,e5,8,d,4,的,-,491,1,4,CL,CUE
17,e5,8,d,4,的,-,498,1,4,CL,CUE
49,e5,8,d,4,的,-,516,1,4,CL,CUE
57,e5,8,d,4,的,-,552,1,4,CL,CUE
37,e5,8,d,4,的,-,1013,1,4,CL,CUE
9,e5,8,d,4,的,-,1403,1,4,CL,CUE
25,e5,8,d,4,的,-,1601,1,4,CL,CUE
40,e5,9,d,4,的,-,177,1,4,CL,CUE
56,e5,9,d,4,的,-,237,1,4,CL,CUE
16,e5,9,d,4,的,-,272,1,4,CL,CUE
20,e5,9,d,4,的,-,306,1,4,CL,CUE
28,e5,9,d,4,的,-,319,1,4,CL,CUE
60,e5,9,d,4,的,-,349,1,4,CL,CUE
36,e5,9,d,4,的,-,395,1,4,CL,CUE
4,e5,9,d,4,的,-,397,1,4,CL,CUE
12,e5,9,d,4,的,-,408,1,4,CL,CUE
52,e5,9,d,4,的,-,428,1,4,CL,CUE
48,e5,9,d,4,的,-,447,1,4,CL,CUE
8,e5,9,d,4,的,-,742,1,4,CL,CUE
44,e5,9,d,4,的,-,795,1,4,CL,CUE
24,e5,9,d,4,的,-,925,1,4,CL,CUE
32,e5,9,d,4,的,-,1365,1,4,CL,CUE
43,e5,10,d,4,的,-,222,1,4,CL,CUE
59,e5,10,d,4,的,-,232,1,4,CL,CUE
19,e5,10,d,4,的,-,268,1,4,CL,CUE
35,e5,10,d,4,的,-,288,1,4,CL,CUE
23,e5,10,d,4,的,-,293,1,4,CL,CUE
27,e5,10,d,4,的,-,302,1,4,CL,CUE
15,e5,10,d,4,的,-,317,1,4,CL,CUE
55,e5,10,d,4,的,-,377,1,4,CL,CUE
47,e5,10,d,4,的,-,398,2,4,CL,CUE
7,e5,10,d,4,的,-,444,1,4,CL,CUE
3,e5,10,d,4,的,-,468,2,4,CL,CUE
39,e5,10,d,4,的,-,513,2,4,CL,CUE
51,e5,10,d,4,的,-,615,1,4,CL,CUE
31,e5,10,d,4,的,-,620,1,4,CL,CUE
26,e5,11,d,4,的,-,243,1,4,CL,CUE
18,e5,11,d,4,的,-,292,2,4,CL,CUE
6,e5,11,d,4,的,-,318,1,4,CL,CUE
30,e5,11,d,4,的,-,339,2,4,CL,CUE
10,e5,11,d,4,的,-,349,2,4,CL,CUE
42,e5,11,d,4,的,-,362,1,4,CL,CUE
54,e5,11,d,4,的,-,368,2,4,CL,CUE
34,e5,11,d,4,的,-,373,1,4,CL,CUE
22,e5,11,d,4,的,-,421,2,4,CL,CUE
46,e5,11,d,4,的,-,433,2,4,CL,CUE
58,e5,11,d,4,的,-,453,2,4,CL,CUE
2,e5,11,d,4,的,-,510,2,4,CL,CUE
14,e5,11,d,4,的,-,594,1,4,CL,CUE
50,e5,11,d,4,的,-,836,1,4,CL,CUE
38,e5,11,d,4,的,-,972,2,4,CL,CUE
29,e5,12,d,4,的,-,228,1,4,CL,CUE
53,e5,12,d,4,的,-,284,1,4,CL,CUE
5,e5,12,d,4,的,-,321,1,4,CL,CUE
45,e5,12,d,4,的,-,360,1,4,CL,CUE
41,e5,12,d,4,的,-,363,1,4,CL,CUE
57,e5,12,d,4,的,-,368,1,4,CL,CUE
13,e5,12,d,4,的,-,374,2,4,CL,CUE
21,e5,12,d,4,的,-,440,1,4,CL,CUE
25,e5,12,d,4,的,-,459,1,4,CL,CUE
9,e5,12,d,4,的,-,485,1,4,CL,CUE
37,e5,12,d,4,的,-,489,1,4,CL,CUE
33,e5,12,d,4,的,-,716,1,4,CL,CUE
17,e5,12,d,4,的,-,717,1,4,CL,CUE
49,e5,12,d,4,的,-,997,1,4,CL,CUE
20,e5,13,d,4,的,-,240,1,4,CL,CUE
40,e5,13,d,4,的,-,287,1,4,CL,CUE
4,e5,13,d,4,的,-,331,1,4,CL,CUE
12,e5,13,d,4,的,-,345,1,4,CL,CUE
60,e5,13,d,4,的,-,370,1,4,CL,CUE
56,e5,13,d,4,的,-,379,1,4,CL,CUE
8,e5,13,d,4,的,-,431,1,4,CL,CUE
52,e5,13,d,4,的,-,432,1,4,CL,CUE
36,e5,13,d,4,的,-,445,1,4,CL,CUE
44,e5,13,d,4,的,-,477,1,4,CL,CUE
28,e5,13,d,4,的,-,520,1,4,CL,CUE
48,e5,13,d,4,的,-,543,1,4,CL,CUE
24,e5,13,d,4,的,-,644,1,4,CL,CUE
16,e5,13,d,4,的,-,698,2,4,CL,CUE
32,e5,13,d,4,的,-,1957,1,4,CL,CUE
59,e5,14,d,4,的,-,261,1,4,CL,CUE
19,e5,14,d,4,的,-,262,1,4,CL,CUE
15,e5,14,d,4,的,-,355,1,4,CL,CUE
23,e5,14,d,4,的,-,386,1,4,CL,CUE
47,e5,14,d,4,的,-,419,1,4,CL,CUE
35,e5,14,d,4,的,-,421,1,4,CL,CUE
27,e5,14,d,4,的,-,449,1,4,CL,CUE
51,e5,14,d,4,的,-,458,1,4,CL,CUE
7,e5,14,d,4,的,-,565,1,4,CL,CUE
39,e5,14,d,4,的,-,576,1,4,CL,CUE
43,e5,14,d,4,的,-,707,1,4,CL,CUE
3,e5,14,d,4,的,-,831,1,4,CL,CUE
55,e5,14,d,4,的,-,878,1,4,CL,CUE
31,e5,14,d,4,的,-,987,1,4,CL,CUE
2,e5,15,d,4,的,-,266,1,4,CL,CUE
22,e5,15,d,4,的,-,272,1,4,CL,CUE
14,e5,15,d,4,的,-,279,1,4,CL,CUE
30,e5,15,d,4,的,-,300,1,4,CL,CUE
50,e5,15,d,4,的,-,330,1,4,CL,CUE
42,e5,15,d,4,的,-,340,1,4,CL,CUE
10,e5,15,d,4,的,-,415,1,4,CL,CUE
26,e5,15,d,4,的,-,420,1,4,CL,CUE
54,e5,15,d,4,的,-,420,1,4,CL,CUE
6,e5,15,d,4,的,-,431,1,4,CL,CUE
38,e5,15,d,4,的,-,466,1,4,CL,CUE
18,e5,15,d,4,的,-,574,1,4,CL,CUE
58,e5,15,d,4,的,-,621,1,4,CL,CUE
34,e5,15,d,4,的,-,695,1,4,CL,CUE
46,e5,15,d,4,的,-,905,1,4,CL,CUE
29,e5,16,d,4,的,-,234,1,4,CL,CUE
45,e5,16,d,4,的,-,265,1,4,CL,CUE
53,e5,16,d,4,的,-,316,1,4,CL,CUE
13,e5,16,d,4,的,-,335,1,4,CL,CUE
5,e5,16,d,4,的,-,364,1,4,CL,CUE
41,e5,16,d,4,的,-,369,1,4,CL,CUE
57,e5,16,d,4,的,-,371,1,4,CL,CUE
25,e5,16,d,4,的,-,404,2,4,CL,CUE
21,e5,16,d,4,的,-,425,1,4,CL,CUE
9,e5,16,d,4,的,-,457,1,4,CL,CUE
